 Substance:BZO200d       2023/12/04 18:03:23                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: F(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
   3.706   -0.298     0.243   1.093   0.509  -0.277  -0.411     0.321  -0.286  -0.423  -0.338   0.309    -0.282  -0.398  -0.337  -0.338   0.317
   3.730   -0.482     0.138   0.782   0.290  -0.201  -0.296     0.183  -0.206  -0.307  -0.244   0.174    -0.204  -0.286  -0.244  -0.242   0.182
   3.753   -0.679     0.025   0.456   0.054  -0.119  -0.173     0.034  -0.120  -0.187  -0.144   0.029    -0.120  -0.167  -0.146  -0.139   0.037
   3.777   -0.838    -0.066   0.193  -0.140  -0.051  -0.073    -0.088  -0.048  -0.091  -0.061  -0.089    -0.050  -0.070  -0.066  -0.056  -0.083
   3.800   -0.930    -0.121   0.032  -0.258  -0.008  -0.011    -0.163  -0.003  -0.032  -0.010  -0.161    -0.007  -0.007  -0.017  -0.008  -0.156
   3.824   -0.959    -0.141  -0.033  -0.303   0.011   0.014    -0.192   0.015  -0.008   0.011  -0.188     0.009   0.020   0.001   0.009  -0.184
   3.847   -0.956    -0.139  -0.035  -0.301   0.014   0.013    -0.191   0.014  -0.008   0.012  -0.187     0.008   0.022  -0.000   0.005  -0.184
   3.871   -0.954    -0.132  -0.015  -0.284   0.011   0.001    -0.179   0.006  -0.015   0.005  -0.177    -0.002   0.013  -0.007  -0.006  -0.175
   3.894   -0.968    -0.127  -0.000  -0.273   0.008  -0.009    -0.171  -0.002  -0.019  -0.001  -0.171    -0.010   0.003  -0.012  -0.014  -0.169
   3.918   -0.986    -0.129   0.000  -0.274   0.007  -0.012    -0.169  -0.005  -0.017  -0.002  -0.170    -0.015  -0.003  -0.012  -0.015  -0.170
   3.941   -0.984    -0.133  -0.006  -0.281   0.009  -0.007    -0.171  -0.004  -0.009   0.002  -0.173    -0.015  -0.004  -0.006  -0.011  -0.175
   3.965   -0.952    -0.135  -0.010  -0.286   0.010   0.003    -0.173   0.001   0.000   0.007  -0.173    -0.013  -0.004   0.000  -0.003  -0.178
   3.988   -0.913    -0.135  -0.007  -0.288   0.010   0.012    -0.172   0.005   0.007   0.012  -0.172    -0.009  -0.004   0.005   0.003  -0.178
   4.011   -0.916    -0.134  -0.001  -0.290   0.004   0.013    -0.172   0.005   0.006   0.012  -0.172    -0.008  -0.009   0.004   0.005  -0.178
   4.035   -0.988    -0.136  -0.002  -0.294  -0.005   0.006    -0.174  -0.001  -0.003   0.005  -0.174    -0.010  -0.019  -0.003   0.002  -0.180
   4.058   -1.091    -0.138  -0.008  -0.301  -0.016  -0.005    -0.177  -0.010  -0.013  -0.005  -0.178    -0.012  -0.028  -0.011  -0.004  -0.183
   4.082   -1.090    -0.138  -0.011  -0.300  -0.019  -0.007    -0.176  -0.012  -0.011  -0.007  -0.179    -0.009  -0.023  -0.011  -0.004  -0.183
   4.105   -0.799    -0.129   0.011  -0.281  -0.001   0.019    -0.164   0.005   0.019   0.011  -0.168     0.013   0.011   0.011   0.016  -0.173
   4.129   -0.064    -0.108   0.074  -0.235   0.048   0.085    -0.135   0.052   0.090   0.063  -0.140     0.063   0.087   0.068   0.068  -0.146
   4.152    1.123    -0.074   0.180  -0.162   0.128   0.194    -0.089   0.131   0.204   0.150  -0.096     0.141   0.204   0.159   0.152  -0.102
   4.176    2.570    -0.033   0.310  -0.073   0.226   0.330    -0.034   0.228   0.343   0.257  -0.041     0.235   0.345   0.269   0.255  -0.047
   4.199    3.920     0.007   0.427   0.012   0.318   0.458     0.018   0.320   0.474   0.357   0.011     0.321   0.476   0.369   0.349   0.005
   4.223    4.775     0.033   0.494   0.069   0.376   0.543     0.051   0.377   0.559   0.419   0.044     0.374   0.560   0.429   0.408   0.040
   4.246    4.863     0.036   0.492   0.079   0.384   0.555     0.054   0.384   0.570   0.426   0.048     0.376   0.570   0.432   0.411   0.046
   4.269    4.154     0.015   0.430   0.035   0.341   0.488     0.023   0.338   0.502   0.376   0.019     0.330   0.501   0.377   0.360   0.020
   4.293    2.878    -0.027   0.334  -0.052   0.263   0.364    -0.035   0.258   0.373   0.288  -0.036     0.251   0.373   0.286   0.272  -0.033
   4.316    1.425    -0.074   0.229  -0.151   0.173   0.220    -0.101   0.165   0.225   0.188  -0.098     0.161   0.226   0.183   0.174  -0.094
   4.340    0.188    -0.109   0.122  -0.224   0.089   0.103    -0.149   0.079   0.102   0.095  -0.144     0.080   0.106   0.091   0.085  -0.139
   4.363   -0.576    -0.113  -0.005  -0.231   0.017   0.047    -0.156   0.008   0.042   0.018  -0.148     0.013   0.048   0.015   0.012  -0.143
   4.387   -0.819    -0.075  -0.180  -0.153  -0.047   0.066    -0.109  -0.053   0.057  -0.050  -0.099    -0.046   0.064  -0.051  -0.051  -0.095
   4.410   -0.670    -0.000  -0.411   0.006  -0.112   0.145    -0.011  -0.115   0.136  -0.119  -0.000    -0.105   0.143  -0.117  -0.114   0.003
   4.434   -0.344     0.095  -0.674   0.209  -0.181   0.254     0.114  -0.180   0.246  -0.192   0.124    -0.168   0.251  -0.188  -0.181   0.126
   4.457   -0.042     0.183  -0.912   0.398  -0.245   0.353     0.231  -0.240   0.348  -0.260   0.240    -0.228   0.350  -0.256  -0.246   0.241
   4.481    0.109     0.236  -1.057   0.515  -0.288   0.410     0.304  -0.281   0.409  -0.306   0.309    -0.267   0.408  -0.304  -0.290   0.311
   4.504    0.079     0.237  -1.067   0.520  -0.293   0.409     0.309  -0.287   0.412  -0.312   0.311    -0.272   0.409  -0.313  -0.296   0.313
   4.528   -0.093     0.185  -0.941   0.411  -0.256   0.355     0.244  -0.251   0.360  -0.274   0.243    -0.236   0.356  -0.276  -0.259   0.246
   4.551   -0.340     0.097  -0.718   0.223  -0.188   0.266     0.132  -0.183   0.271  -0.202   0.129    -0.171   0.267  -0.206  -0.190   0.133
   4.574   -0.586     0.003  -0.457   0.019  -0.112   0.165     0.011  -0.108   0.170  -0.123   0.006    -0.099   0.166  -0.126  -0.112   0.010
   4.598   -0.775    -0.067  -0.202  -0.137  -0.055   0.069    -0.081  -0.050   0.073  -0.063  -0.084    -0.047   0.070  -0.065  -0.055  -0.082
   4.621   -0.870    -0.092   0.028  -0.196  -0.036  -0.016    -0.115  -0.030  -0.011  -0.042  -0.116    -0.032  -0.016  -0.044  -0.036  -0.116
   4.645   -0.861    -0.066   0.236  -0.149  -0.059  -0.094    -0.085  -0.049  -0.088  -0.063  -0.083    -0.057  -0.095  -0.065  -0.059  -0.085
   4.668   -0.768    -0.005   0.428  -0.021  -0.108  -0.170    -0.007  -0.097  -0.163  -0.111  -0.004    -0.109  -0.172  -0.114  -0.109  -0.007
   4.692   -0.634     0.067   0.595   0.133  -0.163  -0.241     0.086  -0.150  -0.232  -0.164   0.090    -0.166  -0.243  -0.169  -0.163   0.086
   4.715   -0.519     0.122   0.713   0.254  -0.202  -0.293     0.157  -0.190  -0.285  -0.202   0.161    -0.206  -0.295  -0.207  -0.201   0.157
   4.739   -0.473     0.138   0.754   0.297  -0.215  -0.308     0.180  -0.205  -0.303  -0.215   0.185    -0.220  -0.310  -0.220  -0.213   0.181
   4.762   -0.518     0.112   0.705   0.250  -0.201  -0.276     0.148  -0.195  -0.274  -0.202   0.153    -0.206  -0.277  -0.206  -0.200   0.150
   4.786   -0.633     0.054   0.575   0.133  -0.167  -0.204     0.074  -0.164  -0.206  -0.169   0.080    -0.172  -0.206  -0.172  -0.166   0.077
   4.809   -0.746    -0.014   0.391  -0.007  -0.116  -0.125    -0.012  -0.116  -0.131  -0.117  -0.007    -0.119  -0.127  -0.121  -0.116  -0.009
   4.832   -0.765    -0.064   0.184  -0.116  -0.046  -0.085    -0.079  -0.049  -0.092  -0.043  -0.075    -0.047  -0.088  -0.047  -0.044  -0.075
   4.856   -0.608    -0.079  -0.027  -0.156   0.050  -0.121    -0.102   0.045  -0.127   0.062  -0.098     0.049  -0.124   0.057   0.057  -0.097
   4.879   -0.250    -0.054  -0.229  -0.113   0.173  -0.244    -0.073   0.167  -0.248   0.200  -0.071     0.173  -0.248   0.194   0.191  -0.068
   4.903    0.252     0.001  -0.415  -0.009   0.311  -0.428    -0.006   0.306  -0.430   0.357  -0.007     0.312  -0.433   0.352   0.344  -0.003
   4.926    0.763     0.063  -0.571   0.112   0.440  -0.620     0.072   0.436  -0.618   0.503   0.069     0.441  -0.625   0.499   0.489   0.073
   4.950    1.118     0.109  -0.672   0.202   0.526  -0.755     0.130   0.525  -0.751   0.600   0.124     0.527  -0.762   0.600   0.588   0.128
   4.973    1.183     0.120  -0.696   0.224   0.544  -0.792     0.145   0.546  -0.785   0.620   0.138     0.546  -0.800   0.622   0.610   0.141
   4.997    0.930     0.094  -0.633   0.172   0.486  -0.720     0.115   0.490  -0.710   0.555   0.107     0.489  -0.728   0.559   0.548   0.107
   5.020    0.459     0.041  -0.496   0.066   0.373  -0.564     0.050   0.377  -0.552   0.426   0.041     0.376  -0.572   0.431   0.421   0.040
   5.044   -0.029    -0.020  -0.317  -0.057   0.241  -0.369    -0.025   0.244  -0.355   0.277  -0.034     0.245  -0.375   0.282   0.273  -0.037
   5.067   -0.315    -0.070  -0.137  -0.159   0.132  -0.178    -0.086   0.132  -0.166   0.153  -0.096     0.136  -0.183   0.158   0.149  -0.100
   5.091   -0.257    -0.097   0.011  -0.213   0.073  -0.018    -0.119   0.069  -0.011   0.086  -0.128     0.077  -0.023   0.090   0.080  -0.133
   5.114    0.141    -0.099   0.114  -0.218   0.068   0.099    -0.121   0.061   0.100   0.079  -0.129     0.071   0.095   0.082   0.072  -0.133
   5.137    0.729    -0.084   0.175  -0.188   0.100   0.178    -0.103   0.090   0.171   0.112  -0.109     0.102   0.174   0.116   0.106  -0.112
   5.161    1.273    -0.066   0.207  -0.150   0.142   0.224    -0.081   0.130   0.210   0.156  -0.085     0.142   0.218   0.161   0.150  -0.086
   5.184    1.556    -0.056   0.221  -0.128   0.168   0.238    -0.069   0.155   0.221   0.182  -0.071     0.166   0.232   0.189   0.178  -0.071
   5.208    1.473    -0.061   0.220  -0.134   0.167   0.222    -0.075   0.155   0.206   0.179  -0.076     0.164   0.217   0.186   0.176  -0.074
   5.231    1.061    -0.077   0.195  -0.162   0.140   0.183    -0.096   0.131   0.171   0.147  -0.095     0.137   0.178   0.155   0.146  -0.092
   5.255    0.477    -0.094   0.136  -0.192   0.096   0.134    -0.117   0.090   0.128   0.098  -0.116     0.093   0.130   0.105   0.098  -0.112
   5.278   -0.085    -0.098   0.037  -0.197   0.043   0.094    -0.124   0.043   0.095   0.040  -0.121     0.042   0.092   0.046   0.040  -0.117
   5.302   -0.473    -0.080  -0.098  -0.158  -0.010   0.079    -0.103  -0.006   0.085  -0.020  -0.099    -0.010   0.079  -0.016  -0.020  -0.096
   5.325   -0.632    -0.040  -0.253  -0.075  -0.061   0.094    -0.055  -0.054   0.103  -0.078  -0.049    -0.060   0.097  -0.076  -0.078  -0.047
   5.349   -0.609     0.010  -0.402   0.029  -0.105   0.132     0.008  -0.096   0.140  -0.130   0.015    -0.103   0.136  -0.129  -0.128   0.015
   5.372   -0.505     0.053  -0.520   0.117  -0.135   0.175     0.062  -0.127   0.180  -0.166   0.070    -0.132   0.179  -0.167  -0.163   0.068
   5.396   -0.426     0.071  -0.584   0.154  -0.145   0.206     0.087  -0.138   0.205  -0.178   0.093    -0.140   0.208  -0.180  -0.174   0.090
   5.419   -0.428     0.058  -0.578   0.125  -0.131   0.210     0.072  -0.129   0.204  -0.163   0.076    -0.126   0.208  -0.167  -0.159   0.073
   5.442   -0.506     0.022  -0.494   0.049  -0.104   0.182     0.028  -0.105   0.171  -0.130   0.030    -0.097   0.175  -0.135  -0.126   0.027
   5.466   -0.607    -0.014  -0.326  -0.028  -0.077   0.119    -0.018  -0.082   0.108  -0.096  -0.018    -0.070   0.110  -0.103  -0.094  -0.019
   5.489   -0.667    -0.027  -0.082  -0.053  -0.071   0.027    -0.034  -0.076   0.018  -0.082  -0.035    -0.062   0.017  -0.090  -0.083  -0.035
   5.513   -0.648     0.001   0.220   0.005  -0.094  -0.087     0.000  -0.099  -0.092  -0.103  -0.002    -0.087  -0.096  -0.111  -0.106   0.001
   5.536   -0.549     0.067   0.542   0.143  -0.145  -0.208     0.082  -0.149  -0.209  -0.158   0.080    -0.140  -0.213  -0.164  -0.161   0.084
   5.560   -0.412     0.148   0.829   0.315  -0.208  -0.317     0.184  -0.208  -0.312  -0.227   0.183    -0.207  -0.318  -0.231  -0.230   0.187
   5.583   -0.295     0.215   1.021   0.456  -0.258  -0.391     0.269  -0.256  -0.382  -0.286   0.269    -0.262  -0.388  -0.286  -0.288   0.272
   5.607   -0.251     0.241   1.077   0.509  -0.277  -0.412     0.302  -0.273  -0.400  -0.311   0.303    -0.286  -0.408  -0.307  -0.312   0.305
   5.630   -0.299     0.213   0.985   0.453  -0.256  -0.378     0.269  -0.252  -0.364  -0.292   0.271    -0.269  -0.374  -0.285  -0.292   0.271
   5.654   -0.423     0.142   0.779   0.304  -0.202  -0.300     0.181  -0.198  -0.285  -0.235   0.183    -0.217  -0.297  -0.227  -0.234   0.182
   5.677   -0.580     0.051   0.520   0.112  -0.132  -0.202     0.066  -0.130  -0.186  -0.158   0.069    -0.147  -0.200  -0.152  -0.157   0.066
   5.700   -0.722    -0.036   0.276  -0.068  -0.067  -0.110    -0.041  -0.066  -0.093  -0.086  -0.039    -0.079  -0.107  -0.080  -0.083  -0.041
   5.724   -0.816    -0.098   0.097  -0.197  -0.020  -0.044    -0.118  -0.020  -0.025  -0.033  -0.116    -0.029  -0.038  -0.029  -0.028  -0.118
   5.747   -0.860    -0.129   0.001  -0.263   0.003  -0.008    -0.158   0.002   0.010  -0.005  -0.157    -0.001   0.002  -0.003   0.002  -0.157
   5.771   -0.875    -0.137  -0.027  -0.280   0.008   0.001    -0.168   0.005   0.019   0.000  -0.167     0.007   0.016   0.002   0.011  -0.166
   5.794   -0.886    -0.133  -0.018  -0.273   0.003  -0.004    -0.163  -0.001   0.012  -0.006  -0.163     0.004   0.014  -0.004   0.007  -0.161
   5.818   -0.899    -0.127   0.001  -0.265  -0.002  -0.013    -0.158  -0.007   0.002  -0.014  -0.158    -0.000   0.007  -0.011   0.002  -0.155
   5.841   -0.889    -0.124   0.013  -0.264  -0.002  -0.015    -0.155  -0.008  -0.001  -0.016  -0.157    -0.000   0.005  -0.012   0.001  -0.153
   5.865   -0.812    -0.123   0.019  -0.265   0.006  -0.005    -0.154  -0.001   0.007  -0.010  -0.157     0.007   0.014  -0.004   0.008  -0.153
   5.888   -0.631    -0.118   0.025  -0.259   0.020   0.018    -0.148   0.014   0.029   0.005  -0.153     0.020   0.034   0.012   0.022  -0.150
   5.912   -0.345    -0.109   0.040  -0.241   0.037   0.050    -0.136   0.034   0.060   0.026  -0.142     0.037   0.064   0.034   0.042  -0.140
   5.935   -0.009    -0.097   0.065  -0.217   0.056   0.085    -0.121   0.056   0.092   0.050  -0.127     0.056   0.096   0.059   0.064  -0.126
   5.959    0.286    -0.089   0.098  -0.199   0.074   0.113    -0.111   0.077   0.116   0.074  -0.115     0.074   0.120   0.083   0.086  -0.115
   5.982    0.446    -0.088   0.127  -0.197   0.087   0.126    -0.109   0.092   0.125   0.092  -0.112     0.086   0.128   0.101   0.102  -0.114
   6.005    0.425    -0.094   0.136  -0.208   0.090   0.123    -0.116   0.096   0.118   0.098  -0.117     0.088   0.120   0.105   0.105  -0.119
   6.029    0.245    -0.097   0.106  -0.215   0.075   0.112    -0.120   0.081   0.104   0.085  -0.120     0.073   0.106   0.090   0.088  -0.123
   6.052   -0.006    -0.085   0.017  -0.190   0.040   0.107    -0.105   0.045   0.098   0.047  -0.105     0.037   0.099   0.049   0.048  -0.108
   6.076   -0.222    -0.049  -0.138  -0.113  -0.014   0.122    -0.061  -0.011   0.113  -0.013  -0.061    -0.018   0.115  -0.015  -0.015  -0.063
   6.099   -0.324     0.011  -0.347   0.016  -0.080   0.164     0.013  -0.080   0.155  -0.086   0.012    -0.086   0.160  -0.092  -0.092   0.010
   6.123   -0.305     0.081  -0.575   0.168  -0.145   0.225     0.099  -0.146   0.216  -0.158   0.098    -0.152   0.224  -0.168  -0.167   0.096
   6.146   -0.219     0.139  -0.768   0.297  -0.194   0.287     0.171  -0.195   0.278  -0.211   0.171    -0.202   0.289  -0.225  -0.224   0.169
   6.170   -0.152     0.167  -0.873   0.360  -0.216   0.326     0.206  -0.217   0.316  -0.234   0.207    -0.225   0.328  -0.251  -0.249   0.204
   6.193   -0.164     0.156  -0.851   0.341  -0.209   0.322     0.193  -0.210   0.311  -0.226   0.195    -0.217   0.322  -0.242  -0.241   0.192
   6.217   -0.260     0.116  -0.695   0.257  -0.179   0.267     0.144  -0.180   0.255  -0.193   0.146    -0.187   0.264  -0.209  -0.208   0.143
   6.240   -0.393     0.067  -0.433   0.154  -0.143   0.169     0.085  -0.144   0.158  -0.155   0.086    -0.149   0.163  -0.167  -0.168   0.083
   6.263   -0.497     0.032  -0.116   0.081  -0.114   0.050     0.042  -0.116   0.040  -0.127   0.044    -0.119   0.041  -0.136  -0.137   0.041
   6.287   -0.533     0.025   0.194   0.065  -0.105  -0.065     0.032  -0.108  -0.074  -0.122   0.035    -0.108  -0.077  -0.128  -0.129   0.033
   6.310   -0.513     0.041   0.444   0.097  -0.117  -0.152     0.050  -0.119  -0.160  -0.139   0.054    -0.117  -0.164  -0.142  -0.144   0.053
   6.334   -0.479     0.065   0.596   0.144  -0.137  -0.197     0.076  -0.139  -0.204  -0.165   0.082    -0.136  -0.210  -0.167  -0.169   0.082
   6.357   -0.471     0.077   0.635   0.166  -0.151  -0.202     0.088  -0.152  -0.210  -0.182   0.095    -0.148  -0.215  -0.182  -0.185   0.096
   6.381   -0.485     0.068   0.567   0.141  -0.140  -0.185     0.075  -0.140  -0.192  -0.169   0.082    -0.137  -0.197  -0.168  -0.172   0.082
   6.404   -0.479     0.041   0.413   0.081  -0.093  -0.169     0.041  -0.093  -0.175  -0.115   0.047    -0.090  -0.179  -0.114  -0.118   0.047
   6.428   -0.402     0.009   0.206   0.013  -0.013  -0.178     0.004  -0.013  -0.182  -0.023   0.008    -0.010  -0.185  -0.022  -0.025   0.008
   6.451   -0.246    -0.012  -0.015  -0.029   0.088  -0.222    -0.018   0.086  -0.225   0.092  -0.018     0.090  -0.227   0.091   0.091  -0.017
   6.475   -0.057    -0.017  -0.210  -0.036   0.185  -0.297    -0.020   0.182  -0.297   0.202  -0.022     0.188  -0.299   0.201   0.203  -0.021
   6.498    0.084    -0.011  -0.350  -0.018   0.256  -0.377    -0.008   0.253  -0.376   0.284  -0.012     0.261  -0.376   0.282   0.286  -0.011
   6.522    0.128    -0.005  -0.414  -0.002   0.286  -0.430     0.004   0.285  -0.427   0.321  -0.001     0.295  -0.427   0.319   0.322   0.000
   6.545    0.113    -0.006  -0.398  -0.005   0.277  -0.423     0.004   0.277  -0.421   0.313  -0.000     0.288  -0.419   0.312   0.313   0.001
   6.568    0.167    -0.016  -0.311  -0.029   0.243  -0.341    -0.009   0.244  -0.341   0.277  -0.012     0.256  -0.337   0.278   0.275  -0.011
   6.592    0.444    -0.027  -0.173  -0.058   0.208  -0.192    -0.025   0.210  -0.194   0.239  -0.027     0.221  -0.189   0.242   0.235  -0.026
   6.615    1.020    -0.032  -0.008  -0.074   0.192  -0.004    -0.034   0.194  -0.010   0.221  -0.035     0.203  -0.002   0.226   0.216  -0.034
   6.639    1.822    -0.028   0.156  -0.067   0.204   0.182    -0.032   0.206   0.172   0.233  -0.032     0.211   0.183   0.237   0.228  -0.030
   6.662    2.626    -0.018   0.291  -0.045   0.235   0.324    -0.022   0.236   0.311   0.266  -0.022     0.237   0.324   0.269   0.260  -0.020
   6.686    3.155    -0.011   0.372  -0.025   0.265   0.399    -0.013   0.264   0.384   0.296  -0.013     0.261   0.398   0.297   0.292  -0.011
   6.709    3.207    -0.010   0.378  -0.017   0.269   0.404    -0.011   0.268   0.389   0.299  -0.012     0.262   0.404   0.297   0.296  -0.011
   6.733    2.754    -0.011   0.297  -0.016   0.231   0.361    -0.013   0.230   0.348   0.259  -0.014     0.222   0.361   0.255   0.256  -0.014
   6.756    1.957    -0.007   0.133  -0.006   0.153   0.302    -0.008   0.152   0.292   0.176  -0.009     0.144   0.302   0.171   0.173  -0.011
   6.780    1.080     0.010  -0.091   0.032   0.048   0.256     0.013   0.049   0.250   0.067   0.012     0.041   0.257   0.062   0.064   0.009
   6.803    0.365     0.042  -0.333   0.097  -0.057   0.239     0.050  -0.056   0.237  -0.041   0.050    -0.062   0.241  -0.045  -0.044   0.047
   6.826   -0.067     0.078  -0.543   0.171  -0.139   0.248     0.092  -0.137   0.249  -0.124   0.093    -0.141   0.251  -0.128  -0.127   0.091
   6.850   -0.239     0.105  -0.672   0.223  -0.184   0.263     0.122  -0.181   0.266  -0.169   0.123    -0.184   0.268  -0.171  -0.171   0.124
   6.873   -0.267     0.109  -0.686   0.229  -0.190   0.260     0.126  -0.186   0.264  -0.175   0.127    -0.190   0.267  -0.177  -0.176   0.131
   6.897   -0.276     0.089  -0.584   0.186  -0.170   0.225     0.102  -0.165   0.230  -0.156   0.103    -0.169   0.234  -0.156  -0.155   0.108
   6.920   -0.335     0.054  -0.389   0.111  -0.138   0.155     0.060  -0.133   0.161  -0.127   0.062    -0.136   0.167  -0.125  -0.123   0.067
   6.944   -0.441     0.018  -0.152   0.035  -0.110   0.064     0.019  -0.104   0.072  -0.102   0.020    -0.107   0.078  -0.100  -0.096   0.024
   6.967   -0.553    -0.007   0.074  -0.016  -0.094  -0.027    -0.009  -0.087  -0.016  -0.088  -0.009    -0.089  -0.011  -0.085  -0.081  -0.006
   6.991   -0.631    -0.017   0.242  -0.038  -0.089  -0.097    -0.020  -0.082  -0.084  -0.085  -0.021    -0.082  -0.079  -0.082  -0.078  -0.020
   7.014   -0.659    -0.018   0.329  -0.041  -0.088  -0.134    -0.020  -0.081  -0.120  -0.085  -0.022    -0.080  -0.115  -0.083  -0.079  -0.023
   7.038   -0.650    -0.018   0.337  -0.044  -0.085  -0.137    -0.020  -0.079  -0.123  -0.081  -0.025    -0.075  -0.118  -0.079  -0.076  -0.026
   7.061   -0.632    -0.027   0.286  -0.065  -0.074  -0.113    -0.031  -0.069  -0.101  -0.069  -0.037    -0.064  -0.095  -0.068  -0.066  -0.038
   7.085   -0.633    -0.045   0.207  -0.107  -0.056  -0.078    -0.055  -0.052  -0.068  -0.050  -0.062    -0.046  -0.063  -0.049  -0.048  -0.061
   7.108   -0.672    -0.070   0.125  -0.163  -0.035  -0.044    -0.086  -0.033  -0.037  -0.030  -0.093    -0.026  -0.033  -0.028  -0.028  -0.091
   7.131   -0.750    -0.095   0.058  -0.217  -0.018  -0.020    -0.117  -0.018  -0.016  -0.014  -0.123    -0.011  -0.015  -0.010  -0.012  -0.120
   7.155   -0.837    -0.114   0.014  -0.257  -0.008  -0.008    -0.140  -0.010  -0.007  -0.006  -0.144    -0.003  -0.009  -0.000  -0.003  -0.141
   7.178   -0.868    -0.123  -0.005  -0.275  -0.003   0.001    -0.150  -0.006  -0.003  -0.002  -0.152     0.000  -0.008   0.005   0.002  -0.150
   7.202   -0.748    -0.120   0.002  -0.267   0.006   0.017    -0.146   0.001   0.010   0.006  -0.146     0.008   0.003   0.013   0.011  -0.145
   7.225   -0.394    -0.106   0.034  -0.237   0.026   0.052    -0.130   0.022   0.042   0.028  -0.128     0.028   0.034   0.035   0.033  -0.128
   7.249    0.215    -0.086   0.090  -0.191   0.064   0.111    -0.104   0.060   0.099   0.069  -0.102     0.065   0.092   0.075   0.074  -0.104
   7.272    0.997    -0.063   0.161  -0.139   0.117   0.187    -0.076   0.113   0.174   0.126  -0.074     0.117   0.168   0.132   0.130  -0.076
   7.296    1.774    -0.043   0.233  -0.094   0.172   0.263    -0.052   0.168   0.250   0.185  -0.049     0.171   0.245   0.190   0.188  -0.052
