 Substance:Al_U       2023/12/12 09:50:39                     
 Input files: ./data/Al_U_large_n0001.dat to ./data/Al_U_large_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     100000000 cell pairs, j_rand          10
 Supercell size:           1           1           1
 Unit cell parameter:   79.8159637       79.8159637       79.8159637    
 Atoms/unit_cell:           2
 Atoms  :    Al      U   
 Atom no.        1       2
 Occups:   0.9200  0.0800
 Weights: Unit             1.0000  1.0000
 Masks	:        1       1
 Smoothing FWHM [Å]   9.99999940E-02

 Output: g(r)
 Partials index        1  1    1  2    2  2
   r [A]   Total       Al_Al   Al_U   U_U
  37.420    1.000     0.849   0.145   0.006
  37.440    1.001     0.849   0.146   0.006
  37.460    1.002     0.850   0.146   0.006
  37.480    1.004     0.852   0.146   0.006
  37.500    1.006     0.854   0.146   0.006
  37.520    1.007     0.855   0.146   0.006
  37.540    1.007     0.855   0.145   0.006
  37.560    1.006     0.855   0.144   0.007
  37.580    1.004     0.853   0.144   0.007
  37.600    1.002     0.851   0.144   0.007
  37.620    1.000     0.849   0.144   0.007
  37.640    0.999     0.848   0.145   0.007
  37.660    0.999     0.848   0.145   0.007
  37.680    1.000     0.848   0.145   0.007
  37.700    1.000     0.848   0.145   0.007
  37.720    0.999     0.848   0.145   0.006
  37.740    0.999     0.847   0.145   0.006
  37.760    0.998     0.846   0.145   0.006
  37.780    0.997     0.846   0.145   0.006
  37.800    0.997     0.846   0.145   0.006
  37.820    0.997     0.847   0.144   0.006
  37.840    0.998     0.848   0.144   0.006
  37.860    0.999     0.849   0.144   0.006
  37.880    0.999     0.849   0.144   0.006
  37.900    1.000     0.850   0.145   0.006
  37.920    1.001     0.849   0.145   0.006
  37.940    1.001     0.849   0.145   0.006
  37.960    1.000     0.848   0.146   0.006
  37.980    1.000     0.848   0.146   0.006
  38.000    1.001     0.848   0.147   0.006
  38.020    1.002     0.848   0.147   0.007
  38.040    1.003     0.849   0.148   0.007
  38.060    1.003     0.849   0.148   0.007
  38.080    1.002     0.848   0.148   0.007
  38.100    1.001     0.847   0.147   0.006
  38.120    1.000     0.847   0.147   0.006
  38.140    0.999     0.847   0.146   0.006
  38.160    0.999     0.847   0.146   0.006
  38.180    0.999     0.847   0.146   0.006
  38.200    0.999     0.847   0.145   0.006
  38.220    0.998     0.847   0.145   0.006
  38.240    0.997     0.846   0.145   0.006
  38.260    0.997     0.846   0.145   0.006
  38.280    0.997     0.846   0.145   0.006
  38.300    0.998     0.846   0.146   0.006
  38.320    0.998     0.846   0.146   0.006
  38.340    0.999     0.846   0.146   0.006
  38.360    0.999     0.847   0.146   0.006
  38.380    0.999     0.848   0.146   0.006
  38.400    0.999     0.848   0.145   0.006
  38.420    0.999     0.848   0.145   0.006
  38.440    0.999     0.847   0.145   0.006
  38.460    0.998     0.847   0.146   0.006
  38.480    0.998     0.847   0.146   0.006
  38.500    0.999     0.847   0.146   0.006
  38.520    0.999     0.848   0.145   0.006
  38.540    1.000     0.849   0.145   0.006
  38.560    1.001     0.850   0.145   0.006
  38.580    1.002     0.850   0.145   0.006
  38.600    1.001     0.850   0.145   0.006
  38.620    1.000     0.849   0.145   0.007
  38.640    0.999     0.848   0.145   0.007
  38.660    0.998     0.847   0.145   0.007
  38.680    0.998     0.846   0.145   0.007
  38.700    0.998     0.846   0.146   0.006
  38.720    0.999     0.846   0.146   0.006
  38.740    1.000     0.847   0.146   0.006
  38.760    1.001     0.849   0.146   0.006
  38.780    1.003     0.850   0.147   0.006
  38.800    1.004     0.851   0.147   0.006
  38.820    1.005     0.852   0.147   0.006
  38.840    1.005     0.852   0.147   0.006
  38.860    1.005     0.852   0.147   0.006
  38.880    1.004     0.851   0.147   0.006
  38.900    1.003     0.851   0.146   0.006
  38.920    1.002     0.850   0.146   0.006
  38.940    1.001     0.849   0.147   0.006
  38.960    1.000     0.847   0.147   0.006
  38.980    1.000     0.847   0.147   0.006
  39.000    0.999     0.846   0.147   0.006
  39.020    0.999     0.846   0.147   0.006
  39.040    0.999     0.846   0.147   0.006
  39.060    0.999     0.846   0.146   0.006
  39.080    0.999     0.847   0.146   0.006
  39.100    1.000     0.848   0.146   0.006
  39.120    1.001     0.848   0.146   0.006
  39.140    1.002     0.849   0.146   0.006
  39.160    1.002     0.850   0.146   0.006
  39.180    1.003     0.850   0.146   0.006
  39.200    1.003     0.850   0.147   0.006
  39.220    1.002     0.849   0.147   0.006
  39.240    1.001     0.848   0.147   0.006
  39.260    1.000     0.846   0.147   0.006
  39.280    0.999     0.845   0.147   0.006
  39.300    0.999     0.845   0.147   0.006
  39.320    0.999     0.846   0.147   0.006
  39.340    1.001     0.848   0.147   0.006
  39.360    1.002     0.849   0.147   0.006
  39.380    1.003     0.850   0.146   0.006
  39.400    1.004     0.851   0.146   0.006
  39.420    1.003     0.851   0.147   0.006
  39.440    1.003     0.850   0.147   0.006
  39.460    1.001     0.849   0.147   0.006
  39.480    1.000     0.848   0.147   0.006
  39.500    1.000     0.847   0.147   0.006
  39.520    0.999     0.846   0.147   0.006
  39.540    1.000     0.846   0.147   0.006
  39.560    1.000     0.847   0.147   0.006
  39.580    1.001     0.848   0.147   0.006
  39.600    1.002     0.849   0.147   0.006
  39.620    1.003     0.851   0.146   0.006
  39.640    1.004     0.852   0.146   0.006
  39.660    1.004     0.852   0.145   0.006
  39.680    1.003     0.852   0.145   0.006
  39.700    1.003     0.852   0.145   0.006
  39.720    1.002     0.850   0.145   0.006
  39.740    1.001     0.849   0.146   0.006
  39.760    1.000     0.848   0.147   0.006
  39.780    0.999     0.846   0.147   0.006
  39.800    0.998     0.846   0.146   0.006
  39.820    0.998     0.846   0.146   0.006
  39.840    0.998     0.846   0.145   0.006
  39.860    0.998     0.847   0.145   0.006
  39.880    0.999     0.848   0.145   0.006
  39.900    1.000     0.848   0.145   0.006
  39.920    1.000     0.849   0.145   0.006
  39.940    1.000     0.849   0.145   0.006
  39.960    1.001     0.849   0.145   0.006
  39.980    1.001     0.850   0.145   0.006
  40.000    1.001     0.850   0.145   0.006
  40.020    1.002     0.851   0.145   0.006
  40.040    1.003     0.851   0.145   0.007
  40.060    1.003     0.852   0.145   0.007
  40.080    1.003     0.852   0.145   0.007
  40.100    1.003     0.851   0.145   0.007
  40.120    1.002     0.850   0.145   0.007
  40.140    1.001     0.849   0.145   0.006
  40.160    1.000     0.848   0.145   0.006
  40.180    1.000     0.848   0.146   0.006
  40.200    1.001     0.849   0.146   0.006
  40.220    1.002     0.850   0.146   0.006
  40.240    1.003     0.851   0.147   0.006
  40.260    1.004     0.851   0.147   0.006
  40.280    1.003     0.850   0.147   0.006
  40.300    1.001     0.849   0.146   0.006
  40.320    1.000     0.847   0.146   0.006
  40.340    0.999     0.847   0.146   0.006
  40.360    0.999     0.846   0.146   0.006
  40.380    0.999     0.846   0.146   0.006
  40.400    0.999     0.847   0.146   0.006
  40.420    0.999     0.846   0.146   0.006
  40.440    0.998     0.846   0.145   0.007
  40.460    0.997     0.845   0.145   0.007
  40.480    0.996     0.845   0.144   0.007
  40.500    0.996     0.845   0.144   0.007
  40.520    0.997     0.845   0.145   0.007
  40.540    0.998     0.846   0.145   0.006
  40.560    0.999     0.847   0.146   0.006
  40.580    1.000     0.847   0.146   0.006
  40.600    1.001     0.848   0.147   0.006
  40.620    1.002     0.848   0.147   0.006
  40.640    1.002     0.848   0.148   0.006
  40.660    1.001     0.847   0.148   0.006
  40.680    1.001     0.847   0.147   0.006
  40.700    1.000     0.847   0.147   0.006
  40.720    1.000     0.848   0.146   0.006
  40.740    1.000     0.848   0.146   0.006
  40.760    1.000     0.848   0.146   0.006
  40.780    1.000     0.848   0.146   0.006
  40.800    1.000     0.847   0.147   0.006
  40.820    1.000     0.847   0.147   0.006
  40.840    1.000     0.847   0.147   0.006
  40.860    1.001     0.848   0.147   0.006
  40.880    1.001     0.848   0.147   0.006
  40.900    1.001     0.848   0.148   0.006
  40.920    1.001     0.847   0.148   0.006
  40.940    1.001     0.847   0.148   0.006
  40.960    1.001     0.847   0.148   0.006
  40.980    1.001     0.847   0.148   0.006
  41.000    1.002     0.848   0.148   0.006
  41.020    1.002     0.849   0.147   0.006
  41.040    1.002     0.849   0.147   0.006
  41.060    1.002     0.850   0.146   0.006
  41.080    1.001     0.849   0.146   0.006
  41.100    1.001     0.849   0.146   0.006
  41.120    1.001     0.849   0.146   0.006
  41.140    1.001     0.849   0.145   0.006
  41.160    1.001     0.849   0.145   0.007
  41.180    1.001     0.850   0.145   0.007
  41.200    1.002     0.850   0.145   0.007
  41.220    1.003     0.850   0.146   0.007
  41.240    1.003     0.850   0.146   0.007
  41.260    1.004     0.850   0.147   0.007
  41.280    1.004     0.850   0.148   0.007
  41.300    1.004     0.849   0.148   0.007
  41.320    1.003     0.848   0.149   0.007
  41.340    1.002     0.847   0.148   0.007
  41.360    1.001     0.846   0.148   0.007
  41.380    1.000     0.846   0.147   0.007
  41.400    1.000     0.847   0.147   0.007
  41.420    1.000     0.847   0.146   0.007
  41.440    1.001     0.848   0.146   0.006
  41.460    1.002     0.850   0.146   0.006
  41.480    1.003     0.851   0.146   0.006
  41.500    1.004     0.852   0.146   0.006
  41.520    1.003     0.851   0.146   0.006
  41.540    1.003     0.851   0.146   0.006
  41.560    1.001     0.850   0.145   0.006
  41.580    1.000     0.848   0.145   0.007
  41.600    1.000     0.848   0.145   0.007
  41.620    1.000     0.848   0.145   0.007
  41.640    1.001     0.849   0.145   0.007
  41.660    1.002     0.849   0.146   0.007
  41.680    1.002     0.850   0.146   0.006
  41.700    1.002     0.849   0.146   0.006
  41.720    1.001     0.849   0.146   0.006
  41.740    1.001     0.848   0.147   0.006
  41.760    1.000     0.847   0.147   0.006
  41.780    1.000     0.847   0.147   0.006
  41.800    0.999     0.846   0.147   0.006
  41.820    0.999     0.846   0.147   0.006
  41.840    0.998     0.845   0.147   0.006
  41.860    0.998     0.846   0.147   0.006
  41.880    0.999     0.846   0.147   0.006
  41.900    1.000     0.847   0.147   0.006
  41.920    1.000     0.848   0.146   0.006
  41.940    1.000     0.848   0.146   0.006
  41.960    1.000     0.848   0.146   0.006
  41.980    1.000     0.848   0.146   0.006
  42.000    1.000     0.848   0.146   0.006
  42.020    1.000     0.848   0.145   0.006
  42.040    1.001     0.849   0.145   0.006
  42.060    1.001     0.850   0.145   0.006
  42.080    1.002     0.849   0.146   0.006
  42.100    1.002     0.849   0.146   0.006
  42.120    1.001     0.848   0.147   0.006
  42.140    1.000     0.846   0.147   0.006
  42.160    1.000     0.845   0.148   0.006
  42.180    0.999     0.845   0.148   0.006
  42.200    0.999     0.845   0.148   0.006
  42.220    0.999     0.845   0.148   0.006
  42.240    0.999     0.845   0.148   0.006
  42.260    0.999     0.845   0.147   0.006
  42.280    0.999     0.845   0.147   0.006
  42.300    0.999     0.846   0.147   0.006
  42.320    1.000     0.847   0.147   0.006
  42.340    1.001     0.848   0.147   0.006
  42.360    1.000     0.848   0.147   0.006
  42.380    0.999     0.847   0.146   0.006
  42.400    0.998     0.846   0.146   0.006
  42.420    0.996     0.845   0.145   0.006
  42.440    0.995     0.844   0.145   0.006
  42.460    0.995     0.844   0.145   0.006
  42.480    0.996     0.844   0.145   0.006
  42.500    0.998     0.846   0.146   0.006
  42.520    1.000     0.847   0.147   0.006
  42.540    1.002     0.849   0.147   0.006
  42.560    1.003     0.850   0.147   0.006
  42.580    1.003     0.850   0.147   0.006
  42.600    1.003     0.850   0.147   0.006
  42.620    1.001     0.848   0.146   0.006
  42.640    0.999     0.847   0.146   0.006
  42.660    0.996     0.845   0.145   0.006
  42.680    0.995     0.844   0.145   0.007
  42.700    0.995     0.844   0.145   0.007
  42.720    0.995     0.844   0.145   0.007
  42.740    0.996     0.845   0.145   0.007
  42.760    0.997     0.845   0.145   0.007
  42.780    0.998     0.846   0.145   0.007
  42.800    0.999     0.847   0.145   0.007
  42.820    0.999     0.847   0.146   0.007
  42.840    0.999     0.847   0.146   0.007
  42.860    0.999     0.846   0.146   0.007
  42.880    0.999     0.846   0.146   0.007
  42.900    0.999     0.846   0.146   0.006
  42.920    0.999     0.846   0.146   0.006
  42.940    0.998     0.847   0.146   0.006
  42.960    0.999     0.847   0.146   0.006
  42.980    1.000     0.848   0.146   0.006
  43.000    1.001     0.848   0.146   0.006
  43.020    1.002     0.849   0.147   0.006
  43.040    1.003     0.849   0.148   0.006
  43.060    1.003     0.849   0.148   0.006
  43.080    1.002     0.848   0.148   0.006
  43.100    1.000     0.847   0.147   0.006
  43.120    0.998     0.845   0.147   0.006
  43.140    0.997     0.844   0.146   0.006
  43.160    0.996     0.844   0.146   0.006
  43.180    0.996     0.844   0.146   0.006
  43.200    0.995     0.844   0.146   0.006
  43.220    0.996     0.844   0.146   0.006
  43.240    0.997     0.845   0.146   0.006
  43.260    0.998     0.846   0.146   0.006
  43.280    0.999     0.847   0.145   0.006
  43.300    0.999     0.848   0.145   0.006
  43.320    1.000     0.848   0.145   0.006
  43.340    1.000     0.848   0.146   0.006
  43.360    1.000     0.848   0.146   0.006
  43.380    1.000     0.848   0.146   0.006
  43.400    1.000     0.848   0.145   0.006
  43.420    1.000     0.848   0.145   0.006
  43.440    0.999     0.848   0.145   0.006
  43.460    0.999     0.847   0.145   0.006
  43.480    0.999     0.847   0.145   0.006
  43.500    0.998     0.846   0.146   0.006
  43.520    0.998     0.846   0.146   0.006
  43.540    0.998     0.846   0.146   0.006
  43.560    0.998     0.846   0.146   0.006
  43.580    0.999     0.846   0.147   0.006
  43.600    0.999     0.846   0.147   0.006
  43.620    0.999     0.846   0.147   0.006
  43.640    0.999     0.846   0.147   0.006
  43.660    1.000     0.846   0.147   0.006
  43.680    1.001     0.847   0.147   0.006
  43.700    1.002     0.848   0.148   0.006
  43.720    1.003     0.849   0.148   0.006
  43.740    1.003     0.849   0.148   0.006
  43.760    1.003     0.849   0.148   0.006
  43.780    1.003     0.849   0.148   0.006
  43.800    1.002     0.848   0.147   0.006
  43.820    1.001     0.848   0.147   0.006
  43.840    1.000     0.847   0.147   0.006
  43.860    1.000     0.847   0.147   0.006
  43.880    1.000     0.847   0.147   0.006
  43.900    1.000     0.847   0.147   0.006
  43.920    1.000     0.847   0.147   0.006
  43.940    1.000     0.847   0.147   0.006
  43.960    1.001     0.848   0.147   0.006
  43.980    1.001     0.849   0.146   0.006
  44.000    1.002     0.849   0.146   0.006
  44.020    1.002     0.850   0.146   0.006
  44.040    1.002     0.850   0.145   0.006
  44.060    1.002     0.850   0.145   0.006
  44.080    1.002     0.851   0.145   0.006
  44.100    1.002     0.850   0.145   0.006
  44.120    1.001     0.849   0.145   0.006
  44.140    1.000     0.849   0.146   0.006
  44.160    1.000     0.848   0.146   0.006
  44.180    1.000     0.848   0.146   0.006
  44.200    1.000     0.848   0.145   0.006
  44.220    1.000     0.848   0.145   0.006
  44.240    1.000     0.848   0.145   0.006
  44.260    1.000     0.848   0.146   0.006
  44.280    1.000     0.848   0.146   0.006
  44.300    1.001     0.848   0.147   0.006
  44.320    1.002     0.848   0.148   0.006
  44.340    1.003     0.849   0.148   0.006
  44.360    1.003     0.849   0.148   0.006
  44.380    1.004     0.850   0.148   0.006
  44.400    1.004     0.850   0.148   0.006
  44.420    1.003     0.849   0.148   0.006
  44.440    1.003     0.848   0.148   0.006
  44.460    1.001     0.847   0.148   0.006
  44.480    1.000     0.846   0.148   0.006
  44.500    0.998     0.844   0.147   0.006
  44.520    0.996     0.843   0.147   0.006
  44.540    0.994     0.842   0.146   0.006
  44.560    0.994     0.842   0.146   0.006
  44.580    0.994     0.842   0.146   0.006
  44.600    0.994     0.842   0.146   0.006
  44.620    0.995     0.843   0.146   0.006
  44.640    0.995     0.842   0.146   0.006
  44.660    0.995     0.842   0.147   0.006
  44.680    0.996     0.842   0.147   0.006
  44.700    0.996     0.843   0.147   0.006
  44.720    0.995     0.842   0.146   0.006
  44.740    0.993     0.841   0.146   0.006
  44.760    0.992     0.840   0.145   0.006
  44.780    0.992     0.840   0.145   0.006
  44.800    0.992     0.841   0.145   0.006
  44.820    0.993     0.842   0.145   0.006
  44.840    0.994     0.843   0.145   0.006
  44.860    0.996     0.844   0.145   0.006
  44.880    0.998     0.846   0.145   0.006
  44.900    1.000     0.848   0.145   0.006
  44.920    1.001     0.849   0.146   0.006
  44.940    1.002     0.850   0.146   0.006
  44.960    1.001     0.849   0.146   0.006
  44.980    1.000     0.848   0.146   0.006
  45.000    0.999     0.847   0.146   0.006
  45.020    0.998     0.846   0.146   0.006
  45.040    0.996     0.844   0.146   0.006
  45.060    0.995     0.843   0.146   0.006
  45.080    0.995     0.843   0.146   0.006
  45.100    0.997     0.844   0.147   0.006
  45.120    0.998     0.845   0.147   0.006
  45.140    0.999     0.846   0.147   0.006
  45.160    1.000     0.847   0.147   0.006
  45.180    1.000     0.847   0.147   0.006
  45.200    1.000     0.847   0.146   0.006
  45.220    1.000     0.847   0.146   0.006
  45.240    0.999     0.847   0.146   0.006
  45.260    0.998     0.846   0.146   0.006
  45.280    0.997     0.845   0.146   0.006
  45.300    0.996     0.845   0.145   0.006
  45.320    0.996     0.845   0.145   0.006
  45.340    0.997     0.846   0.145   0.006
  45.360    0.998     0.846   0.145   0.006
  45.380    0.998     0.846   0.145   0.006
  45.400    0.997     0.846   0.145   0.006
  45.420    0.997     0.846   0.145   0.006
  45.440    0.998     0.846   0.146   0.006
  45.460    0.999     0.847   0.146   0.006
  45.480    1.000     0.847   0.146   0.007
  45.500    1.000     0.848   0.146   0.007
  45.520    1.000     0.848   0.146   0.007
  45.540    1.000     0.848   0.145   0.007
  45.560    0.999     0.847   0.145   0.007
  45.580    0.998     0.847   0.145   0.006
  45.600    0.998     0.847   0.145   0.006
  45.620    0.998     0.847   0.145   0.006
  45.640    0.998     0.847   0.145   0.006
  45.660    0.999     0.848   0.145   0.006
  45.680    1.001     0.850   0.145   0.006
  45.700    1.003     0.852   0.145   0.006
  45.720    1.005     0.853   0.145   0.006
  45.740    1.006     0.854   0.146   0.006
  45.760    1.007     0.854   0.147   0.006
  45.780    1.007     0.853   0.147   0.006
  45.800    1.007     0.853   0.148   0.006
  45.820    1.006     0.852   0.148   0.006
  45.840    1.006     0.852   0.147   0.006
  45.860    1.005     0.852   0.147   0.006
  45.880    1.005     0.851   0.147   0.006
  45.900    1.004     0.850   0.147   0.006
  45.920    1.002     0.849   0.147   0.006
  45.940    1.001     0.849   0.146   0.006
  45.960    1.001     0.848   0.146   0.006
  45.980    1.001     0.848   0.146   0.006
  46.000    1.001     0.849   0.147   0.006
  46.020    1.002     0.849   0.147   0.006
  46.040    1.004     0.850   0.147   0.006
  46.060    1.005     0.852   0.147   0.006
  46.080    1.005     0.852   0.147   0.006
  46.100    1.004     0.851   0.147   0.006
  46.120    1.003     0.850   0.147   0.006
  46.140    1.002     0.848   0.147   0.006
  46.160    1.001     0.848   0.147   0.006
  46.180    1.001     0.848   0.147   0.006
  46.200    1.002     0.848   0.147   0.006
  46.220    1.002     0.849   0.147   0.006
  46.240    1.003     0.850   0.147   0.006
  46.260    1.004     0.850   0.147   0.006
  46.280    1.005     0.851   0.147   0.006
  46.300    1.006     0.852   0.147   0.006
  46.320    1.006     0.852   0.147   0.006
  46.340    1.006     0.853   0.147   0.007
  46.360    1.006     0.852   0.147   0.006
  46.380    1.005     0.852   0.147   0.006
  46.400    1.003     0.850   0.147   0.006
  46.420    1.001     0.849   0.146   0.006
  46.440    1.000     0.847   0.146   0.006
  46.460    0.999     0.847   0.146   0.006
  46.480    1.000     0.848   0.146   0.006
  46.500    1.001     0.849   0.146   0.006
  46.520    1.002     0.850   0.146   0.006
  46.540    1.002     0.850   0.146   0.006
  46.560    1.002     0.850   0.146   0.006
  46.580    1.002     0.849   0.146   0.006
  46.600    1.001     0.849   0.146   0.006
  46.620    1.001     0.849   0.146   0.006
  46.640    1.001     0.849   0.147   0.006
  46.660    1.001     0.848   0.146   0.006
  46.680    1.001     0.848   0.146   0.006
  46.700    1.000     0.848   0.146   0.006
  46.720    1.000     0.848   0.146   0.006
  46.740    1.001     0.848   0.146   0.006
  46.760    1.001     0.849   0.146   0.006
  46.780    1.002     0.849   0.146   0.006
  46.800    1.003     0.850   0.146   0.006
  46.820    1.003     0.851   0.146   0.006
  46.840    1.003     0.851   0.146   0.006
  46.860    1.003     0.851   0.146   0.006
  46.880    1.003     0.851   0.146   0.006
  46.900    1.003     0.851   0.146   0.006
  46.920    1.003     0.851   0.147   0.006
  46.940    1.003     0.850   0.147   0.006
  46.960    1.001     0.849   0.146   0.006
  46.980    1.000     0.848   0.146   0.006
  47.000    1.000     0.848   0.146   0.006
  47.020    1.000     0.848   0.146   0.006
  47.040    1.000     0.849   0.146   0.006
  47.060    1.000     0.849   0.145   0.006
  47.080    1.000     0.849   0.145   0.006
  47.100    0.999     0.849   0.144   0.006
  47.120    0.998     0.848   0.144   0.006
  47.140    0.998     0.847   0.144   0.006
  47.160    0.998     0.847   0.145   0.006
  47.180    0.998     0.847   0.145   0.006
  47.200    0.999     0.847   0.146   0.006
  47.220    0.999     0.847   0.146   0.006
  47.240    1.000     0.847   0.147   0.006
  47.260    1.000     0.847   0.147   0.006
  47.280    1.001     0.848   0.147   0.006
  47.300    1.001     0.848   0.147   0.006
  47.320    1.001     0.848   0.147   0.006
  47.340    1.001     0.848   0.147   0.006
  47.360    1.000     0.847   0.147   0.006
  47.380    1.000     0.847   0.147   0.006
  47.400    1.000     0.847   0.147   0.006
  47.420    1.000     0.847   0.147   0.006
  47.440    1.000     0.847   0.147   0.006
  47.460    1.000     0.847   0.147   0.006
  47.480    0.999     0.846   0.147   0.006
  47.500    0.998     0.845   0.147   0.006
  47.520    0.997     0.844   0.147   0.006
  47.540    0.997     0.845   0.146   0.006
  47.560    0.997     0.845   0.145   0.006
  47.580    0.997     0.846   0.145   0.006
  47.600    0.997     0.847   0.144   0.006
  47.620    0.997     0.847   0.144   0.006
  47.640    0.998     0.847   0.144   0.006
  47.660    0.998     0.847   0.145   0.006
  47.680    0.999     0.847   0.146   0.006
  47.700    1.000     0.848   0.146   0.006
  47.720    1.001     0.848   0.147   0.006
  47.740    1.002     0.849   0.146   0.006
  47.760    1.002     0.850   0.146   0.006
  47.780    1.003     0.851   0.146   0.006
  47.800    1.003     0.851   0.146   0.006
  47.820    1.003     0.851   0.146   0.006
  47.840    1.003     0.850   0.146   0.006
  47.860    1.002     0.850   0.146   0.006
  47.880    1.002     0.850   0.146   0.006
  47.900    1.003     0.851   0.146   0.006
  47.920    1.003     0.851   0.146   0.006
  47.940    1.004     0.852   0.146   0.006
  47.960    1.004     0.851   0.146   0.006
  47.980    1.003     0.850   0.146   0.006
  48.000    1.002     0.849   0.146   0.006
  48.020    1.001     0.848   0.146   0.006
  48.040    1.000     0.848   0.146   0.006
  48.060    0.999     0.847   0.145   0.006
  48.080    0.998     0.847   0.145   0.006
  48.100    0.998     0.846   0.146   0.006
  48.120    0.998     0.846   0.146   0.006
  48.140    0.999     0.846   0.146   0.006
  48.160    0.999     0.846   0.146   0.006
  48.180    0.999     0.847   0.146   0.006
  48.200    1.000     0.847   0.146   0.006
  48.220    1.000     0.848   0.146   0.006
  48.240    1.000     0.848   0.146   0.006
  48.260    1.000     0.848   0.146   0.006
  48.280    1.000     0.848   0.146   0.006
  48.300    0.999     0.848   0.145   0.006
  48.320    0.998     0.847   0.145   0.006
  48.340    0.997     0.847   0.145   0.006
  48.360    0.996     0.846   0.144   0.006
  48.380    0.996     0.845   0.144   0.006
  48.400    0.996     0.845   0.144   0.006
  48.420    0.997     0.846   0.145   0.006
  48.440    0.999     0.847   0.146   0.006
  48.460    1.001     0.848   0.147   0.006
  48.480    1.003     0.850   0.147   0.006
  48.500    1.004     0.850   0.147   0.006
  48.520    1.003     0.849   0.147   0.006
  48.540    1.002     0.849   0.147   0.007
  48.560    1.001     0.848   0.146   0.007
  48.580    1.001     0.848   0.146   0.007
  48.600    1.000     0.848   0.145   0.007
  48.620    1.000     0.848   0.145   0.007
  48.640    1.000     0.848   0.145   0.007
  48.660    1.000     0.848   0.145   0.007
  48.680    1.000     0.848   0.146   0.006
  48.700    1.001     0.849   0.146   0.006
  48.720    1.001     0.849   0.146   0.006
  48.740    1.001     0.848   0.146   0.006
  48.760    1.001     0.848   0.147   0.006
  48.780    1.001     0.848   0.147   0.006
  48.800    1.001     0.848   0.147   0.006
  48.820    1.002     0.848   0.147   0.006
  48.840    1.002     0.849   0.147   0.006
  48.860    1.001     0.849   0.147   0.006
  48.880    1.001     0.849   0.146   0.006
  48.900    1.000     0.848   0.146   0.006
  48.920    1.000     0.848   0.146   0.006
  48.940    1.000     0.847   0.146   0.006
  48.960    0.999     0.847   0.146   0.006
  48.980    1.000     0.847   0.146   0.006
  49.000    1.000     0.848   0.146   0.006
  49.020    1.001     0.848   0.146   0.006
  49.040    1.001     0.848   0.147   0.006
  49.060    1.000     0.847   0.147   0.006
  49.080    0.999     0.846   0.146   0.006
  49.100    0.998     0.846   0.146   0.006
  49.120    0.997     0.846   0.146   0.006
  49.140    0.998     0.846   0.146   0.006
  49.160    0.999     0.847   0.146   0.006
  49.180    0.999     0.848   0.146   0.006
  49.200    0.999     0.847   0.146   0.006
  49.220    0.999     0.847   0.146   0.006
  49.240    0.998     0.845   0.146   0.006
  49.260    0.997     0.844   0.147   0.006
  49.280    0.996     0.843   0.147   0.006
  49.300    0.995     0.842   0.147   0.006
  49.320    0.995     0.843   0.146   0.006
  49.340    0.996     0.844   0.146   0.006
  49.360    0.997     0.845   0.145   0.006
  49.380    0.998     0.846   0.145   0.007
  49.400    0.999     0.848   0.145   0.007
  49.420    1.001     0.849   0.145   0.007
  49.440    1.002     0.850   0.145   0.007
  49.460    1.003     0.851   0.146   0.007
  49.480    1.004     0.851   0.147   0.007
  49.500    1.004     0.851   0.147   0.006
  49.520    1.004     0.851   0.147   0.006
  49.540    1.003     0.850   0.147   0.006
  49.560    1.002     0.849   0.146   0.006
  49.580    1.001     0.849   0.146   0.006
  49.600    1.001     0.849   0.146   0.006
  49.620    1.001     0.848   0.146   0.006
  49.640    1.001     0.848   0.147   0.006
  49.660    1.002     0.849   0.147   0.006
  49.680    1.002     0.849   0.147   0.006
  49.700    1.002     0.849   0.147   0.006
  49.720    1.002     0.849   0.146   0.006
  49.740    1.002     0.849   0.146   0.006
  49.760    1.002     0.849   0.147   0.006
  49.780    1.001     0.848   0.146   0.006
  49.800    1.000     0.847   0.146   0.006
  49.820    0.998     0.846   0.146   0.007
  49.840    0.997     0.845   0.145   0.007
  49.860    0.996     0.845   0.145   0.006
  49.880    0.997     0.845   0.145   0.006
  49.900    0.997     0.845   0.145   0.006
  49.920    0.997     0.845   0.146   0.006
  49.940    0.997     0.845   0.146   0.006
  49.960    0.998     0.845   0.146   0.006
  49.980    0.998     0.846   0.146   0.006
  50.000    0.998     0.846   0.146   0.006
  50.020    0.998     0.846   0.145   0.006
  50.040    0.998     0.846   0.145   0.006
  50.060    0.997     0.846   0.145   0.006
  50.080    0.997     0.846   0.144   0.006
  50.100    0.997     0.847   0.144   0.006
  50.120    0.998     0.847   0.145   0.006
  50.140    0.999     0.848   0.145   0.006
  50.160    1.000     0.848   0.146   0.006
  50.180    1.000     0.848   0.146   0.006
  50.200    1.000     0.848   0.146   0.006
  50.220    1.000     0.848   0.145   0.007
  50.240    1.000     0.848   0.145   0.007
  50.260    1.000     0.848   0.145   0.007
  50.280    1.000     0.848   0.146   0.007
  50.300    1.000     0.847   0.146   0.006
  50.320    1.001     0.847   0.147   0.006
  50.340    1.001     0.848   0.147   0.006
  50.360    1.002     0.848   0.147   0.006
  50.380    1.002     0.849   0.147   0.006
  50.400    1.002     0.849   0.147   0.006
  50.420    1.001     0.848   0.146   0.006
